timestamp,Marktpreis_deutschland,Marktpreis_Schweiz,Marktpreis_Ã–sterreich,Marktpreis_Italien_Nord,Marktpreis_Frankreich
1514761200000.0,,17.12,,45.34,2.66
1514847600000.0,,45.09,,39.96,32.25
1514934000000.0,,47.84,,52.24,16.52
1515020400000.0,,47.89,,42.84,30.7
1515106800000.0,,44.32,,51.38,34.01
1515193200000.0,,37.82,,47.4,36.21
1515279600000.0,,27.8,,45.09,22.41
1515366000000.0,,46.31,,45.6,36.81
1515452400000.0,,48.6,,55.25,47.04
1515538800000.0,,47.03,,50.37,41.19
1515625200000.0,,49.62,,53.19,48.06
1515711600000.0,,45.59,,49.64,44.41
1515798000000.0,,41.76,,47.06,39.45
1515884400000.0,,41.12,,47.04,36.44
1515970800000.0,,47.33,,50.05,40.79
1516057200000.0,,46.61,,51.3,33.54
1516143600000.0,,45.71,,47.09,37.06
1516230000000.0,,47.29,,48.48,35.07
1516316400000.0,,44.36,,50.04,40.69
1516402800000.0,,42.99,,49.12,36.84
1516489200000.0,,38.34,,40.42,34.3
1516575600000.0,,43.84,,43.76,37.43
1516662000000.0,,46.24,,50.84,38.37
1516748400000.0,,47.29,,51.25,29.78
1516834800000.0,,46.55,,53.13,34.38
1516921200000.0,,46.82,,50.21,45.14
1517007600000.0,,44.74,,46.35,36.79
1517094000000.0,,42.8,,45.17,24.91
1517180400000.0,,46.05,,48.85,36.83
1517266800000.0,,46.99,,46.91,40.36
1517353200000.0,,46.26,,50.53,33.15
1517439600000.0,,46.42,,46.94,39.43
1517526000000.0,,46.13,,48.94,40.9
1517612400000.0,,44.63,,44.41,41.11
1517698800000.0,,42.74,,44.26,38.64
1517785200000.0,,50.54,,49.75,45.28
1517871600000.0,,52.91,,52.93,50.56
1517958000000.0,,51.12,,52.05,50.7
1518044400000.0,,52.82,,54.83,54.56
1518130800000.0,,49.07,,49.89,47.2
1518217200000.0,,44.65,,48.17,42.02
1518303600000.0,,42.16,,39.94,33.72
1518390000000.0,,47.72,,50.44,48.88
1518476400000.0,,48.83,,53.19,42.93
1518562800000.0,,48.42,,53.94,44.65
1518649200000.0,,48.45,,53.78,42.59
1518735600000.0,,47.94,,56.93,43.15
1518822000000.0,,46.72,,47.39,41.18
1518908400000.0,,42.73,,46.86,39.65
1518994800000.0,,49.21,,53.54,50.99
1519081200000.0,,51.85,,54.35,49.71
1519167600000.0,,53.19,,55.34,48.85
1519254000000.0,,54.62,,60.34,51.97
1519340400000.0,,55.25,,69.4,52.12
1519426800000.0,,57.54,,69.01,53.45
1519513200000.0,,59.97,,52.23,44.69
1519599600000.0,,68.48,,89.5,60.94
1519686000000.0,,92.06,,107.78,83.76
1519772400000.0,,85.84,,84.8,80.07
1519858800000.0,,82.11,,93.14,84.28
1519945200000.0,,91.06,,100.94,84.05
1520031600000.0,,55.23,,67.03,47.06
1520118000000.0,,54.4,,53.3,43.61
1520204400000.0,,60.73,,72.67,54.92
1520290800000.0,,56.78,,59.69,50.42
1520377200000.0,,54.03,,52.8,48.79
1520463600000.0,,49.63,,52.41,45.43
1520550000000.0,,50.3,,52.25,42.86
1520636400000.0,,42.86,,48.8,34.18
1520722800000.0,,29.87,,59.5,27.01
1520809200000.0,,42.8,,43.46,38.55
1520895600000.0,,53.81,,55.08,47.25
1520982000000.0,,50.44,,54.22,47.51
1521068400000.0,,56.55,,60.62,36.31
1521154800000.0,,57.72,,53.31,46.64
1521241200000.0,,57.8,,55.78,51.79
1521327600000.0,,47.02,,46.15,41.09
1521414000000.0,,59.56,,60.29,54.25
1521500400000.0,,58.57,,61.5,48.83
1521586800000.0,,59.75,,57.87,55.02
1521673200000.0,,59.96,,68.56,61.37
1521759600000.0,,55.09,,55.28,53.9
1521846000000.0,,46.34,,50.42,45.64
1521932400000.0,,34.97,,47.08,42.94
1522015200000.0,,55.81,,59.27,53.09
1522101600000.0,,54.35,,55.94,46.3
1522188000000.0,,51.72,,53.2,43.38
1522274400000.0,,50.57,,52.82,44.87
1522360800000.0,,38.15,,54.93,39.91
1522447200000.0,,32.86,,41.76,34.46
1522533600000.0,,21.89,,38.32,27.8
1522620000000.0,,29.11,,53.31,29.16
1522706400000.0,,38.93,,53.1,36.87
1522792800000.0,,38.31,,59.37,36.29
1522879200000.0,,44.17,,51.99,41.23
1522965600000.0,,39.75,,55.29,36.49
1523052000000.0,,27.08,,49.4,26.31
1523138400000.0,,24.67,,40.89,24.32
1523224800000.0,,41.08,,55.43,44.91
1523311200000.0,,40.91,,51.83,41.79
1523397600000.0,,39.2,,57.82,39.5
1523484000000.0,,41.06,,54.6,44.08
1523570400000.0,,45.99,,54.32,44.98
1523656800000.0,,34.66,,44.42,36.9
1523743200000.0,,32.61,,47.3,26.25
1523829600000.0,,44.91,,54.49,46.63
1523916000000.0,,45.1,,49.65,43.8
1524002400000.0,,41.06,,48.75,41.0
1524088800000.0,,38.85,,44.12,40.19
1524175200000.0,,38.17,,44.49,39.0
1524261600000.0,,31.73,,46.75,25.1
1524348000000.0,,18.85,,45.2,15.99
1524434400000.0,,32.62,,44.52,34.13
1524520800000.0,,34.61,,52.28,35.62
1524607200000.0,,28.32,,40.25,28.48
1524693600000.0,,32.37,,46.02,31.49
1524780000000.0,,37.33,,44.7,36.66
1524866400000.0,,27.72,,39.37,21.97
1524952800000.0,,17.44,,41.15,13.85
1525039200000.0,,16.34,,46.36,17.21
1525125600000.0,,-5.79,,42.03,11.8
1525212000000.0,,38.95,,48.37,40.32
1525298400000.0,,41.12,,46.83,39.96
1525384800000.0,,39.89,,56.03,36.42
1525471200000.0,,26.97,,44.72,27.95
1525557600000.0,,18.61,,46.16,21.13
1525644000000.0,,34.05,,46.99,39.91
1525730400000.0,,30.62,,46.85,30.3
1525816800000.0,,35.52,,53.79,38.24
1525903200000.0,,22.81,,51.64,24.37
1525989600000.0,,37.31,,56.6,41.88
1526076000000.0,,32.76,,45.39,31.34
1526162400000.0,,15.66,,37.42,17.17
1526248800000.0,,33.52,,43.52,33.3
1526335200000.0,,40.0,,52.93,43.05
1526421600000.0,,42.43,,53.0,37.23
1526508000000.0,,36.13,,60.49,34.26
1526594400000.0,,39.69,,56.75,38.78
1526680800000.0,,35.22,,47.1,22.63
1526767200000.0,,20.03,,48.25,13.36
1526853600000.0,,11.6,,66.46,11.82
1526940000000.0,,38.52,,54.78,46.37
1527026400000.0,,42.42,,57.55,44.01
1527112800000.0,,38.54,,57.12,42.12
1527199200000.0,,39.7,,56.63,42.78
1527285600000.0,,35.44,,43.63,33.69
1527372000000.0,,28.22,,43.13,33.76
1527458400000.0,,46.08,,54.47,48.22
1527544800000.0,,42.59,,61.36,46.97
1527631200000.0,,46.59,,58.15,47.95
1527717600000.0,,41.11,,63.71,45.95
1527804000000.0,,47.98,,59.99,46.78
1527890400000.0,,40.1,,46.6,28.69
1527976800000.0,,33.92,,39.35,22.56
1528063200000.0,,47.0,,57.96,45.74
1528149600000.0,,50.33,,59.26,52.08
1528236000000.0,,52.17,,56.28,51.29
1528322400000.0,,51.7,,59.3,51.83
1528408800000.0,,50.34,,59.68,49.68
1528495200000.0,,41.76,,45.34,39.76
1528581600000.0,,34.83,,48.13,35.57
1528668000000.0,,48.14,,63.29,47.63
1528754400000.0,,49.15,,58.02,48.19
1528840800000.0,,47.52,,57.58,48.22
1528927200000.0,,45.02,,60.32,45.93
1529013600000.0,,49.54,,54.82,50.57
1529100000000.0,,39.86,,52.03,38.83
1529186400000.0,,27.91,,46.9,24.42
1529272800000.0,,45.05,,53.57,45.58
1529359200000.0,,46.59,,56.37,49.13
1529445600000.0,,45.35,,60.33,47.23
1529532000000.0,,41.11,,64.27,36.74
1529618400000.0,,29.11,,61.95,26.0
1529704800000.0,,26.47,,46.92,27.73
1529791200000.0,,27.83,,48.19,30.28
1529877600000.0,,47.31,,57.01,45.98
1529964000000.0,,48.82,,54.71,48.74
1530050400000.0,,46.66,,59.81,49.6
1530136800000.0,,45.74,,59.65,45.05
1530223200000.0,,45.09,,59.42,46.19
1530309600000.0,,42.17,,53.58,43.52
1530396000000.0,,34.18,,49.03,30.59
1530482400000.0,,47.71,,55.61,52.27
1530568800000.0,,50.95,,61.1,56.9
1530655200000.0,,54.52,,71.95,57.29
1530741600000.0,,50.29,,62.31,55.96
1530828000000.0,,49.01,,62.04,51.86
1530914400000.0,,40.13,,49.36,43.88
1531000800000.0,,35.53,,52.82,36.39
1531087200000.0,,49.01,,60.1,52.39
1531173600000.0,,54.86,,65.14,52.95
1531260000000.0,,54.39,,64.59,52.57
1531346400000.0,,53.26,,64.27,53.31
1531432800000.0,,51.34,,67.23,51.45
1531519200000.0,,47.69,,55.84,48.98
1531605600000.0,,46.83,,52.94,46.36
1531692000000.0,,55.09,,61.73,53.7
1531778400000.0,,53.66,,62.69,52.14
1531864800000.0,,49.69,,67.18,50.66
1531951200000.0,,52.29,,63.41,51.7
1532037600000.0,,53.06,,66.43,53.54
1532124000000.0,,49.85,,60.83,50.37
1532210400000.0,,47.08,,47.57,46.82
1532296800000.0,,53.75,,60.07,55.06
1532383200000.0,,56.19,,61.09,57.23
1532469600000.0,,58.22,,61.89,59.24
1532556000000.0,,56.96,,64.13,60.04
1532642400000.0,,54.91,,65.98,56.23
1532728800000.0,,47.02,,61.31,47.35
1532815200000.0,,47.48,,54.9,44.87
1532901600000.0,,54.41,,70.43,55.19
1532988000000.0,,56.59,,67.53,56.33
1533074400000.0,,56.97,,71.3,56.3
1533160800000.0,,59.22,,72.11,59.51
1533247200000.0,,62.59,,71.47,63.71
1533333600000.0,,53.05,,63.28,51.35
1533420000000.0,,48.48,,62.5,50.96
1533506400000.0,,62.31,,66.57,62.22
1533592800000.0,,62.62,,68.02,63.36
1533679200000.0,,57.26,,70.68,56.5
1533765600000.0,,57.07,,64.08,54.71
1533852000000.0,,43.88,,65.78,46.48
1533938400000.0,,46.9,,57.14,48.03
1534024800000.0,,47.53,,60.48,43.15
1534111200000.0,,54.6,,61.77,55.99
1534197600000.0,,53.7,,62.01,55.21
1534284000000.0,,54.35,,61.84,52.87
1534370400000.0,,56.8,,61.7,56.23
1534456800000.0,,58.4,,60.36,57.93
1534543200000.0,,52.17,,58.15,54.88
1534629600000.0,,50.52,,58.72,49.9
1534716000000.0,,58.71,,67.21,60.55
1534802400000.0,,66.79,,68.28,67.36
1534888800000.0,,65.08,,70.21,68.02
1534975200000.0,,65.79,,68.07,67.33
1535061600000.0,,62.57,,66.26,62.15
1535148000000.0,,58.91,,64.99,59.24
1535234400000.0,,53.98,,58.3,54.76
1535320800000.0,,63.52,,64.88,60.15
1535407200000.0,,68.35,,68.09,68.24
1535493600000.0,,67.19,,69.26,68.3
1535580000000.0,,66.1,,73.04,68.19
1535666400000.0,,66.97,,71.85,66.88
1535752800000.0,,62.59,,65.46,61.64
1535839200000.0,,55.13,,63.51,54.39
1535925600000.0,,65.85,,68.08,65.23
1536012000000.0,,66.53,,69.21,66.94
1536098400000.0,,66.98,,72.5,69.41
1536184800000.0,,66.22,,74.26,66.96
1536271200000.0,,65.31,,74.12,65.1
1536357600000.0,,55.58,,68.19,58.84
1536444000000.0,,52.19,,64.52,50.71
1536530400000.0,,63.48,,89.44,65.74
1536616800000.0,,65.4,,76.55,64.11
1536703200000.0,,68.13,,88.1,68.3
1536789600000.0,,69.94,,92.57,71.1
1536876000000.0,,66.51,,82.92,66.25
1536962400000.0,,56.33,,72.46,54.83
1537048800000.0,,49.14,,65.43,47.29
1537135200000.0,,64.61,,82.71,64.94
1537221600000.0,,60.16,,83.11,61.84
1537308000000.0,,60.85,,80.57,62.46
1537394400000.0,,60.8,,81.9,62.13
1537480800000.0,,54.33,,94.33,59.24
1537567200000.0,,63.02,,78.32,64.95
1537653600000.0,,54.33,,67.36,50.24
1537740000000.0,,64.21,,80.4,65.67
1537826400000.0,,67.9,,80.01,65.31
1537912800000.0,,63.15,,84.29,63.64
1537999200000.0,,63.19,,83.45,64.44
1538085600000.0,,60.87,,76.7,61.72
1538172000000.0,,59.06,,69.25,60.03
1538258400000.0,,54.14,,66.07,55.75
1538344800000.0,61.24,72.59,63.19,74.68,65.05
1538431200000.0,42.34,75.05,49.75,79.3,66.27
1538517600000.0,18.29,76.45,60.4,78.92,68.71
1538604000000.0,65.15,74.88,72.76,77.24,71.5
1538690400000.0,60.3,74.48,69.47,76.51,67.39
1538776800000.0,57.91,68.49,58.89,79.73,59.17
1538863200000.0,54.92,62.92,55.2,72.65,55.45
1538949600000.0,63.88,77.84,74.18,77.57,70.23
1539036000000.0,71.56,79.04,77.99,83.46,75.2
1539122400000.0,62.17,78.88,73.68,78.92,68.04
1539208800000.0,54.35,77.51,71.71,78.33,65.31
1539295200000.0,56.77,73.87,63.95,73.7,61.49
1539381600000.0,44.88,66.99,55.45,68.2,57.62
1539468000000.0,28.09,58.52,36.19,62.6,40.61
1539554400000.0,59.45,72.47,62.23,75.79,67.76
1539640800000.0,72.0,80.26,74.16,81.14,74.04
1539727200000.0,70.91,77.9,74.69,93.53,74.82
1539813600000.0,63.16,75.15,71.48,78.47,66.17
1539900000000.0,67.61,76.82,71.13,80.0,66.53
1539986400000.0,59.38,71.52,61.57,69.76,60.31
1540072800000.0,55.51,64.05,56.1,64.85,57.02
1540159200000.0,56.13,74.22,69.51,77.22,62.73
1540245600000.0,34.62,76.48,62.59,74.65,63.5
1540332000000.0,44.57,76.25,58.91,75.71,67.25
1540418400000.0,48.74,74.64,59.29,75.06,71.67
1540504800000.0,58.53,75.47,61.58,75.2,70.5
1540591200000.0,48.12,68.57,54.32,67.85,66.23
1540677600000.0,43.46,60.26,45.98,59.89,53.78
1540767600000.0,43.97,76.45,50.96,74.39,74.31
1540854000000.0,33.67,73.87,42.72,74.44,73.12
1540940400000.0,45.14,70.2,52.04,74.05,73.27
1541026800000.0,47.91,55.99,49.45,60.94,54.12
1541113200000.0,54.77,63.35,57.86,66.15,65.98
1541199600000.0,52.04,62.62,54.08,60.81,61.09
1541286000000.0,47.47,51.56,49.03,55.49,54.4
1541372400000.0,57.19,65.68,59.22,63.13,62.71
1541458800000.0,58.55,57.92,58.92,63.77,60.24
1541545200000.0,56.01,58.78,56.48,61.01,57.26
1541631600000.0,62.87,63.16,62.85,63.11,62.96
1541718000000.0,59.51,60.43,59.79,62.45,60.52
1541804400000.0,43.07,47.93,44.6,59.81,51.09
1541890800000.0,39.73,42.93,42.07,56.8,49.9
1541977200000.0,54.9,62.51,56.95,63.5,62.88
1542063600000.0,53.11,66.87,59.36,65.54,64.74
1542150000000.0,61.87,67.11,62.53,64.72,64.47
1542236400000.0,63.48,65.6,64.32,66.39,66.38
1542322800000.0,57.77,66.71,62.77,67.62,67.3
1542409200000.0,48.21,61.92,63.18,64.75,60.27
1542495600000.0,47.6,60.27,56.83,62.67,56.91
1542582000000.0,48.22,73.23,66.61,74.51,74.31
1542668400000.0,46.65,80.12,70.72,80.64,95.19
1542754800000.0,55.36,81.21,73.65,76.51,115.13
1542841200000.0,77.8,82.04,86.48,89.29,102.22
1542927600000.0,80.33,83.15,81.49,80.74,84.76
1543014000000.0,61.95,67.34,65.21,66.02,66.47
1543100400000.0,53.85,62.19,59.62,59.58,59.43
1543186800000.0,73.67,73.24,75.4,76.46,89.12
1543273200000.0,75.51,82.21,76.02,77.45,77.5
1543359600000.0,52.99,65.83,57.5,62.23,62.24
1543446000000.0,50.4,61.18,60.09,63.39,62.38
1543532400000.0,57.5,62.3,61.51,70.94,62.18
1543618800000.0,46.86,60.98,58.21,68.04,58.06
1543705200000.0,30.2,52.72,47.96,66.21,45.5
1543791600000.0,44.62,61.51,59.84,65.98,51.99
1543878000000.0,50.65,63.12,60.89,65.82,60.35
1543964400000.0,59.21,62.16,59.33,64.33,59.63
1544050800000.0,54.75,57.72,57.49,72.2,57.59
1544137200000.0,42.58,55.14,58.84,68.16,48.66
1544223600000.0,11.87,44.42,45.42,50.63,29.13
1544310000000.0,8.92,44.79,42.16,53.87,25.63
1544396400000.0,36.16,56.19,45.37,58.09,50.98
1544482800000.0,55.37,63.63,61.6,63.63,62.32
1544569200000.0,69.91,70.44,70.33,74.4,71.01
1544655600000.0,66.24,68.09,68.89,73.39,69.83
1544742000000.0,71.16,75.48,73.67,76.54,75.34
1544828400000.0,54.41,64.3,62.36,65.32,61.3
1544914800000.0,49.71,57.27,59.18,62.65,57.29
1545001200000.0,69.39,68.69,69.56,74.2,70.05
1545087600000.0,59.45,66.06,65.09,68.14,61.92
1545174000000.0,56.44,65.57,62.85,75.75,61.12
1545260400000.0,56.69,65.06,62.73,71.21,59.46
1545346800000.0,49.62,62.96,64.21,66.92,53.95
1545433200000.0,36.62,52.15,50.7,59.35,44.58
1545519600000.0,42.67,45.61,43.48,61.15,45.36
1545606000000.0,46.83,45.56,47.38,58.05,50.33
1545692400000.0,19.01,36.82,23.65,47.9,39.29
1545778800000.0,47.4,46.43,48.5,57.01,52.69
1545865200000.0,60.01,62.04,60.43,63.29,61.51
1545951600000.0,59.8,59.68,60.04,62.39,60.84
1546038000000.0,47.34,55.12,51.86,59.06,53.45
1546124400000.0,33.53,45.54,49.97,66.35,47.33
1546210800000.0,54.69,53.45,54.86,58.94,55.32
1546297200000.0,-4.3,43.05,15.07,43.96,41.24
1546383600000.0,25.92,58.19,35.5,58.85,54.27
1546470000000.0,57.72,62.31,59.35,61.43,61.25
1546556400000.0,49.91,63.26,53.95,66.3,64.93
1546642800000.0,42.18,60.18,52.53,67.42,62.66
1546729200000.0,54.55,59.06,54.92,57.9,55.61
1546815600000.0,51.81,64.23,61.48,69.1,62.78
1546902000000.0,34.5,59.18,53.37,75.67,57.8
1546988400000.0,40.0,61.58,56.57,70.35,57.76
1547074800000.0,67.67,68.14,68.92,71.47,69.23
1547161200000.0,49.92,65.61,56.77,68.5,65.34
1547247600000.0,40.8,58.13,44.63,65.33,53.54
1547334000000.0,15.1,49.35,40.49,65.68,46.28
1547420400000.0,32.61,59.01,38.35,64.96,56.65
1547506800000.0,45.45,63.64,49.64,71.49,60.94
1547593200000.0,45.2,62.51,49.97,72.41,62.7
1547679600000.0,42.84,63.26,51.19,69.0,61.56
1547766000000.0,61.73,67.02,63.4,70.77,66.68
1547852400000.0,55.39,62.82,62.75,67.37,63.87
1547938800000.0,53.89,60.61,61.04,65.28,61.54
1548025200000.0,69.9,72.77,70.26,72.69,71.51
1548111600000.0,63.0,68.73,66.07,73.49,72.32
1548198000000.0,75.08,71.83,75.32,78.36,76.07
1548284400000.0,85.8,82.83,85.84,85.57,85.94
1548370800000.0,66.5,72.08,67.45,70.29,69.53
1548457200000.0,49.09,55.86,51.99,61.27,54.39
1548543600000.0,35.44,48.63,49.23,62.95,40.53
1548630000000.0,50.4,58.7,58.18,61.21,55.89
1548716400000.0,60.19,64.65,61.73,69.49,62.67
1548802800000.0,53.07,62.47,60.22,71.66,59.18
1548889200000.0,59.84,62.68,60.16,65.74,61.13
1548975600000.0,55.48,60.4,57.35,66.18,59.49
1549062000000.0,50.19,52.56,50.2,54.63,50.21
1549148400000.0,46.72,48.19,47.01,53.39,47.78
1549234800000.0,44.05,58.92,50.52,64.26,57.23
1549321200000.0,53.79,58.68,54.83,60.86,58.36
1549407600000.0,51.32,53.28,52.1,57.41,52.99
1549494000000.0,44.55,52.03,49.87,63.58,48.21
1549580400000.0,41.62,53.06,49.16,61.18,47.39
1549666800000.0,6.81,48.53,46.43,62.52,33.78
1549753200000.0,28.03,44.04,31.25,51.8,32.09
1549839600000.0,31.97,51.68,35.91,51.85,47.13
1549926000000.0,46.74,52.61,48.28,59.46,51.39
1550012400000.0,45.38,50.52,47.11,55.48,49.7
1550098800000.0,49.09,50.95,49.44,57.72,50.45
1550185200000.0,47.62,47.87,48.39,55.89,48.85
1550271600000.0,39.22,43.64,43.31,52.52,44.03
1550358000000.0,39.05,41.11,39.67,52.0,39.67
1550444400000.0,46.4,47.38,47.96,61.42,47.02
1550530800000.0,41.31,49.68,45.93,58.36,47.02
1550617200000.0,45.6,47.7,46.87,58.34,47.16
1550703600000.0,43.23,47.28,45.93,61.21,47.03
1550790000000.0,47.2,47.61,47.26,56.91,47.02
1550876400000.0,40.14,42.61,40.36,52.18,40.06
1550962800000.0,39.99,39.79,40.0,46.92,39.64
1551049200000.0,44.41,45.94,44.49,57.2,44.44
1551135600000.0,44.6,44.82,44.49,57.32,43.75
1551222000000.0,44.21,43.04,44.24,55.17,43.43
1551308400000.0,40.26,41.28,40.71,58.17,40.09
1551394800000.0,45.85,45.74,45.77,54.41,44.35
1551481200000.0,41.25,40.67,41.31,50.54,40.71
1551567600000.0,10.22,22.79,13.06,52.42,17.88
1551654000000.0,13.31,37.94,20.82,51.01,29.23
1551740400000.0,31.34,37.92,39.38,61.43,40.41
1551826800000.0,34.77,40.98,35.62,59.61,35.98
1551913200000.0,29.02,34.82,29.88,56.48,32.65
1551999600000.0,26.39,40.56,32.93,57.74,40.03
1552086000000.0,7.98,31.9,28.27,53.06,24.03
1552172400000.0,17.51,25.39,19.02,46.81,18.29
1552258800000.0,38.67,39.58,38.69,49.1,39.28
1552345200000.0,36.59,41.45,37.07,59.12,39.41
1552431600000.0,18.05,35.31,30.4,60.74,28.88
1552518000000.0,32.54,33.97,34.21,59.63,35.13
1552604400000.0,25.21,31.36,27.59,58.1,29.85
1552690800000.0,17.22,24.8,18.57,45.8,17.75
1552777200000.0,0.43,11.01,5.23,55.83,8.76
1552863600000.0,31.92,39.6,35.62,54.51,38.6
1552950000000.0,45.34,44.48,45.34,61.41,45.31
1553036400000.0,41.5,42.8,41.52,55.31,41.96
1553122800000.0,39.79,40.75,39.84,54.37,39.93
1553209200000.0,40.57,40.59,40.57,54.85,40.45
1553295600000.0,35.61,34.48,35.62,45.11,35.6
1553382000000.0,33.46,30.02,33.48,46.69,33.35
1553468400000.0,32.29,36.73,32.74,51.01,33.86
1553554800000.0,36.5,38.63,36.68,52.26,37.29
1553641200000.0,40.19,40.48,40.19,49.86,39.97
1553727600000.0,42.32,41.68,42.33,50.73,40.48
1553814000000.0,39.85,39.56,39.86,56.36,39.34
1553900400000.0,35.04,34.09,35.05,48.39,34.05
1553986800000.0,28.63,28.93,28.67,47.6,26.68
1554069600000.0,38.01,36.07,38.02,57.64,36.67
1554156000000.0,33.85,36.45,34.29,56.27,35.73
1554242400000.0,42.24,41.84,42.39,63.73,42.93
1554328800000.0,42.02,42.76,42.27,60.67,43.8
1554415200000.0,42.28,42.77,42.55,52.31,43.53
1554501600000.0,38.33,39.0,38.42,51.21,39.13
1554588000000.0,37.98,35.98,37.99,52.3,38.37
1554674400000.0,44.4,45.14,44.64,56.16,45.42
1554760800000.0,41.99,43.91,42.15,59.7,42.72
1554847200000.0,42.82,43.43,43.1,61.72,44.07
1554933600000.0,44.74,46.17,44.74,62.19,44.74
1555020000000.0,44.9,46.43,44.9,61.05,44.9
1555106400000.0,41.42,42.16,41.76,55.36,42.95
1555192800000.0,37.25,40.72,38.12,55.83,41.57
1555279200000.0,41.83,46.85,45.08,55.63,46.91
1555365600000.0,41.62,47.95,44.67,57.26,45.25
1555452000000.0,40.81,43.08,41.24,58.78,42.26
1555538400000.0,40.84,40.73,41.99,54.63,41.55
